id_venditore,regione
a513150f33f99a06569e9cd5c4bb889b,Lazio
272f092de69afedd4d2969440b37f18f,Lazio
6c7d50c24b3ccd2fd83b44d8bb34e073,Lazio
a369d693961cb93b61ca2cc518872a85,Lazio
4ddeb3e828550cddc8d45c8bc36ab2d1,Lazio
92d14edfb62ee5ae7fdff70b0f4e7233,Lazio
c6381d2d013342748761e906d45aff76,Sardegna
0df3984f9dfb3d49ac6366acbd3bbb85,Toscana
d93844a9c55ba7ce353388bcf849ea56,Liguria
6a0cbc8af2e8abd1bdfb777943d174c6,Lazio
95e03ca3d4146e4011985981aeb959b9,Piemonte
febab0275244b9a49a623f0bd613ca2f,Lazio
dc317f341ab0e22f39acbd9dbf9b4a1f,Sardegna
0509040ea3fe50071181bbc359eb7738,Toscana
7d76b645482be4a332374e8223836592,Lazio
17adeba047385fb0c67d8e90b4296d21,Lazio
6a8b085f816a1f75f92dbac6eb545f8f,Lazio
7901646fdd36a55f564ffaf2dbccaaf7,Piemonte
325f3178fb58e2a9778334621eecdbf9,Lazio
4992e76a42cb3aad7a7047e0d3d7e729,Lazio
0f94588695d71662beec8d883ffacf09,Abruzzo
7bcd7c5f8631701474db233ccf1c094b,Lazio
63b464dbf392c7b80d12d932fa7cafed,Lazio
abc015ebac1d283a323ca9db35ede4b9,Lazio
e5e33c0d8e7e002f398f5dc4cbbb338f,Lazio
59b22a78efb79a4797979612b885db36,Toscana
0eaa7e33d73809f1f925f7d07c506cbd,Lazio
08d2d642cf72b622b14dde1d2f5eb2f5,Lazio
75a4764c108403a7a0575140cb22287c,Sardegna
a4b6b9b992b46e9ef863637af96e04bc,Abruzzo
f3295428338a40977a03f555246a70f4,Umbria
81336a0f57a33776419727a300249e90,Lazio
9616352088dcf83a7c06637f4ebf1c80,Liguria
7722b1df1b0e383e000397b2c11e3e19,Lazio
c864036feaab8c1659f65ea4faebe1da,Liguria
70eea00b476a314817cefde4aad4f89a,Lazio
834f8533b2ecb6598dd004ff3de7203a,Lazio
dd533b429f380718b70ad9922c294bae,Lazio
15aac934c58d886785ac1b17953ea898,Umbria
e59aa562b9f8076dd550fcddf0e73491,Liguria
809413606dbfe5deefd2db646693ef67,Lazio
014c0679dd340a0e338872e7ec85666a,Toscana
3df020b72d3d44b3af9d110fa3940b65,Lazio
f181738b150df1f37cb0bd72e705b193,Lazio
762ed976527cddf02787edba70fffa2a,Liguria
20d83f3ef0e6925fd74bfd59170babf7,Lazio
bccf933e006e9b94a6184af782963e77,Lazio
b7e1750c1157341d2abd0251e07c186b,Lazio
1dcfa3835714681d4ba4a93bc1e0fd41,Lazio
7b07b3c7487f0ea825fc6df75abd658b,Lazio
d73cbd89533ce8b041a9190241453ac8,Toscana
c3fe93ba3085f92855c97e57f38c8c05,Liguria
8c3b533c63cca56240f94f1e3a6b18ef,Toscana
659e8466eb3ff1b0e8740d74fb7bbedd,Friuli Venezia Giulia
02d35243ea2e497335cd0f076b45675d,Marche
04e38a233f726ef161074ab1c9b0399a,Lazio
3442f8959a84dea7ee197c632cb2df15,Lazio
6562efe88ce0826a4ca4f189f03b4b84,Liguria
1987cd4be10fe09ee50454f9c354d1c6,Toscana
cce6ab8d1682639fe45ab70234f1665f,Lazio
2c4c47cb51acd5ea5db5e0ae0e26542a,Lazio
8648b1e89e9b349e32d3741b30ec737e,Lazio
bacb1f0ed56ad24198f5810d2b3fe9a5,Lazio
ff063b022a9a0aab91bad2c9088760b7,Lazio
f5403d3f50089112c4eed37928b7f622,Lazio
3340ef1913fb70d28420f6ceb685c339,Liguria
a3b0df0065e264a91b7bbf5f844af5cd,Lazio
a17f621c590ea0fab3d5d883e1630ec6,Lazio
4391ea5c5990502176a1dcda44a2373d,Sardegna
725c32fa80c2faacc4fc88450d27314e,Lazio
d9e8c084b68fe958861d8f2c21202e6b,Lazio
6fd52c528dcb38be2eea044946b811f8,Lazio
1e483cc5c76fef08d3ca05f9a8af7d01,Lazio
e4fc40017a6d22c46a14ac2e17f87c3e,Liguria
f593898ec748b7a8cb81fc04edafd98a,Lazio
41b86b552e54e3a7009596125aa8b167,Lazio
fbc14c0cf93505ef89f64665ffa4a7b5,Lazio
900ba814c251a692506d7834c1218441,Lazio
c500367424994318b9e779ff1ae9a330,Lazio
5b581417df4480f632484ba681e53944,Abruzzo
55a5b51f93f2b70ea513f5a047b0262a,Toscana
dbd66278cbfe1aa1000f90a217ca4695,Lazio
f4c4daa86e30c7e5a553a8d518ac03a5,Liguria
cd68562d3f44870c08922d380acae552,Lazio
1782ce2db72c3dda627d5e7c898104e1,Lazio
6338ea67c41078a46ad99cc009654956,Sardegna
50c9975695009e5e6473912e83a6d1da,Toscana
4c498c7345e89aebad651544829beca0,Lazio
f8201cab383e484733266d1906e2fdfa,Abruzzo
1ca7077d890b907f89be8c954a02686a,Lazio
a35ef466c6fd6d052f5d241240d3c5e2,Sardegna
40536e7ca18e1bce252828e5876466cc,Lazio
b2a6d334e2833acea353624840e25a0e,Lazio
818d28f936e791926d33bcb6ee94ef79,Lazio
a7b7354cc588f7566a848bcbb1ce3d96,Lazio
2009a095de2a2a41626f6c6d7722678d,Lazio
ec8879960bd2221d5c32f8e12f7da711,Lazio
8d79c8a04e42d722a75097ce5cbcf2ef,Molise
63ffcb71394dd8ea3872ed9ffda17c74,Piemonte
7c4402417d51474d4d0cda9557340e40,Lazio
c113b8df1fc375bc3d73d29c1b1144d1,Lazio
c003204e1ab016dfa150abc119207b24,Lazio
fce62094ffe6a4009188ec44e681dfdd,Lazio
04fdea0c111866e6cf812f1570d6b5bd,Lazio
d4e12e7884759a14fa0f5f896c791cae,Lazio
3be634553519fb6536a03e1358e9fdc7,Lazio
a0e19590a0923cdd0614ea9427713ced,Liguria
cb3dd9ce66268c7a3ca7241ac70ab58c,Lazio
4917cee8d902e13428c3ec4b1ca6f315,Abruzzo
42bde9fef835393bb8a8849cb6b7f245,Trentino Alto Adige
1e8b33f18b4f7598d87f5cbee2282cc2,Lazio
392e0502231ae2f8b29994ef6398cd77,Lazio
525e75a6fb1454a2325ab1734bcec221,Lazio
3364a91ec4d56c98e44174de954b94f6,Emilia Romagna
cb41bfbcbda0aea354a834ab222f9a59,Lazio
e49c26c3edfa46d227d5121a6b6e4d37,Lombardia
cb8bcce248bb1fb274ba762d8b971456,Toscana
0d83f8e03188682112cc0d93523705cc,Sardegna
48162d548f5b1b11b9d29d1e01f75a61,Lazio
05a940b4ecae36cadfd8e93bd9c43257,Basilicata
b45d7ebfb7378630f1bcd74b6ff86ff7,Toscana
e3e290b38963293022cdcd6db8328103,Lazio
16090f2ca825584b5a147ab24aa30c86,Lazio
ccb83a794700270fde70898fe9ff368b,Abruzzo
bd4889b5e9133b35b66e42a8665cea5c,Lazio
994f04b3718c2bab35c2adfa8afecd2a,Lazio
4a3ccda38b2129705f3fb522db62ca31,Lazio
9b522ba7eae9e1d04082f267144583cc,Lazio
0d85bbda9889ce1f7e63778d24f346eb,Toscana
2bd05d410a8fd26dc4184a15f4f2f588,Toscana
0be8ff43f22e456b4e0371b2245e4d01,Lazio
6c9875b2f94ba781186f0c1aed8d1687,Lazio
59cd88080b93f3c18508673122d26169,Lazio
bbaff50f3b708fda865918715276cd87,Lazio
6d803cb79cc31c41c4c789a75933b3c7,Lazio
634964b17796e64304cadf1ad3050fb7,Piemonte
f789d2c4f2c2eb38fc4373e7a4b35264,Toscana
83353a83fd769dfafa4f21a72b15e3e5,Lazio
3771c85bac139d2344864ede5d9341e3,Lazio
48fb026ed7455a42f5d3e9390ed5088e,Piemonte
1b8b75e227c9a9c100d0c210fb6176ce,Lazio
ee27a8f15b1dded4d213a468ba4eb391,Basilicata
5b35136197710e16ac5e7b7c2bd4ea85,Piemonte
c840d3fdbba0790404fdae73d253b253,Liguria
57e632711dec9ec14ca7546769483e7e,Abruzzo
602044f2c16190c2c6e45eb35c2e21cb,Lazio
9b1050e85becf3ae99c1cf4934c9bc5d,Toscana
1771297ac436903d1dd6b0e9279aa505,Lazio
282f23a9769b2690c5dda22e316f9941,Toscana
d98eec89afa3380e14463da2aabaea72,Sardegna
709e16e2b25c7474d980076c6bfc4806,Lazio
5bffbafbb22daf6d3bfc216a46db8708,Piemonte
81a1104df0f08b59c68aa5b03cfe398e,Liguria
7202e2ba20579a9bd1acb29e61fe71f6,Lazio
ffeee66ac5d5a62fe688b9d26f83f534,Lazio
64b87978a11c1ea7501a89eabe8c2c1a,Lazio
b127efdabeffb5d559349c7b172eb75d,Lazio
39c763cca83e654764b7a4a650fb9b7c,Basilicata
da20530872245d6cd9d2f5725613c430,Sardegna
2e90cb1677d35cfe24eef47d441b7c87,Lazio
e7df4cd29ab5abab70fb0783ddb53987,Lazio
20b54c376b794ed028df09a3cd88e8dc,Lazio
7813ea3ebd9411dc600b4dd01f7a97b9,Lazio
7a9c12e235c36247c3c81f50d6ea9cea,Lazio
95f83f51203c626648c875dd41874c7f,Toscana
ef0ace09169ac090589d85746e3e036f,Piemonte
8d956fec2e4337affcb520f56fd8cbfd,Lazio
2dee2ce60de9709b1a24083217181a1f,Puglia
6da1992f915d77be95d7fa48b36904af,Lazio
2c9e548be18521d1c43cde1c582c6de8,Lazio
c8b3445d737de6befde0c88ede534a5e,Lazio
bd0389da23d89b726abf911cccc54596,Trentino Alto Adige
21e83881401b92b49fb09a16d3852291,Toscana
0b36063d5818f81ccb94b54adfaebbf5,Abruzzo
79ebd9a61bac3eaf882805ed4ecfa12a,Liguria
6e0908ef4d4efadbc3cc2b74ea477cb0,Piemonte
1b938a7ec6ac5061a66a3766e0e75f90,Lazio
9b00ed88b7fdb95d6ff76e27c1b52d16,Lazio
bf3c6d2a28b2b5501e6c15448982dcc9,Lazio
2dd1fb6f0e42a2243b8a01e40cd41216,Liguria
11d4c477d09821164bca4f70a2eae031,Lazio
2b3e4a2a3ea8e01938cabda2a3e5cc79,Lazio
070d165398b553f3b4b851c216b8a358,Lazio
a2fa0bdc798ee84cdb08281337cf4fb6,Abruzzo
9bcdfa7b615b3abb9461d9e3ad9886ae,Abruzzo
9dda5bbacd45e18d6485fee649205d09,Toscana
d65f31d2413268e671989503f6cf9993,Lazio
1352e06ae67b410cdae0b2a22361167b,Piemonte
9449f25aeaf531019b76999ea49a6949,Piemonte
08d0949a9a17c027262db1f3c450c26c,Liguria
06bb3a2fe5e7b7a845b13e8fb91bd944,Toscana
4da0e408c99d2fdc2126dc9fce518060,Liguria
a5cba26a62b8b4d0145b68b841e62e7f,Liguria
7f152321c60a266edc53af1925ef96c1,Abruzzo
6d2f2e3b539480db1e0842b3a4e32e6e,Lazio
a81466620e46a6970b22ef40379fdfc9,Abruzzo
491a5ada3aa1678414e990262c4bbdc1,Lazio
83deb69e889cf80f82be1dc6d5f2d486,Abruzzo
bf100ecb7997df312b285358fb32f92c,Liguria
04aa0a1c5ce6b222003403a3e11c3cc0,Lazio
52ac6f920b7280e4c6d30dd94de6259b,Liguria
db46ca7bce82b11f7e247539271fc390,Piemonte
9e17b9d64683aebcbb9ee362d06463b4,Lazio
b8555308bfdb4ca1ed54325a58da9a97,Lazio
4aba391bc3b88717ce08eb11e44937b2,Friuli Venezia Giulia
b83cedfb587e7911540e3f576d6917ce,Lazio
be9a160a9011f627c3e121d076c1ec7b,Abruzzo
973f21788dfab357250f69a8dcb7ddee,Toscana
a36ac007a4d18f865c8d32c3b2402c2d,Lazio
74bafed391319577bce6f4d2acc0589a,Lazio
2a5b78b41cd05baeac8df54c6606b92c,Toscana
d624126b9206f595fb3fbb6ba03b28a8,Liguria
ac6417315ae5da8f9a38ee11de6f7780,Lazio
c200c73f9d7e5a08ca439d6a0803da7c,Liguria
cd06602b43d8800bd0afad514919d35c,Lazio
cf2384dd2f1dddea3f838efed0945e65,Lazio
35ef5aa32949680f627efec3c23e705c,Abruzzo
9f505651f4a6abe901a56cdc21508025,Lazio
685b870da5b52a710782c9c0fefbeb5b,Lazio
7b1222c3624aa89b9558b50a2594188c,Lazio
1464afc72f696af775557a821c2e253f,Piemonte
6426d21aca402a131fc0a5d0960a3c90,Lazio
c1d1ebb4745cc43cb6f05e9c8a705c9a,Lazio
718539d38d07dd351c76db862760e2e2,Lazio
30a2f535bb48308f991d0b9ad4a8c4bb,Lazio
2ec6e37d992a95eaddb3369dcbcc76d9,Sardegna
cb4a705d00e100b9732d0ca34817d441,Abruzzo
3b15288545f8928d3e65a8f949a28291,Lazio
75d34ebb1bd0bd7dde40dd507b8169c3,Friuli Venezia Giulia
c85d7b477a709c85a1e8b8f25aa1b270,Lazio
f84a00e60c73a49e7e851c9bdca3a5bb,Piemonte
d3674f271c91f824f82d24d92011f669,Trentino Alto Adige
ad420dd0c4f92f8af951ac24b86d0cf5,Toscana
ea566164622c6b439516ab18062c42cd,Lazio
1da366cade6d8276e7d8beea7af5d4bf,Toscana
f7720c4fa8e3aba4546301ab80ea1f1b,Liguria
ab27bbbad5239bc31a34709275a70db4,Lazio
9c068d10aca38e85c50202e17b4a7e88,Campania
f307937c1bb287c3efc2a514b94b0d1d,Toscana
26785a546900236d66f2e4197c211158,Lazio
71dc18fd8cbf5fd77f45dd8b427abb34,Liguria
17f51e7198701186712e53a39c564617,Lazio
91543f9849d68d023e17194926598543,Abruzzo
9a84ba99f5367fdbd4598363496f1ea2,Basilicata
729f06993dac8e860d4f02d7088ca48a,Lazio
520b493b57809f446cb0a233bb3e25c7,Lazio
e88c9b79e592e370d6bd852eeefbf057,Liguria
b2eecf5ea250510da76590ca79d60e5d,Lazio
a888faf2d1baececa6baf9c3d603ee1f,Liguria
3fd1e727ba94cfe122d165e176ce7967,Lazio
63bc58679c44e8a998792119fd7ad23e,Lazio
c8660dcf9ba70575f45d80fe28c27713,Lazio
954e95f20808d7e5d11f0de292d078e0,Toscana
615005a3ef192c00c6f0e977cee3d2bc,Lazio
f25e239052084705e17a982bc600ab2a,Lazio
e333046ce6517bd8bb510291d44f0130,Lazio
58e4b302b54937e55a678c4d15111da4,Liguria
7b0df942f46435babab05d49b744b2c4,Lazio
34d1ca11b242c0fee2c834ae8d788566,Toscana
df56d7b40d437f88407c5f78b63bc328,Liguria
49067458c68f7701fd334ce326accbe0,Toscana
4dbd95a08b31ede5c82d3f861cb1ce1a,Liguria
3a79f35a2344ede41af21267f61d5ec6,Lazio
099095b050cfe8eb1ddff5317587e96e,Lazio
fc38b5dceee1a730fad8853453437fbd,Lazio
5d0363b33554b373851fc1622e4d5f3c,Lazio
113e3a788b935f48aad63e1c41dac1bd,Lazio
0432ead42b6c8a0bdf68154add917fdf,Lazio
09f952a5f58d2285b0372551ae8f9b01,Lazio
ce248b21cb2adc36282ede306b7660e5,Abruzzo
abcd2cb37d46c2c8fb1bf071c859fc5b,Puglia
058fd0aa2bfdb2274e05e1ae971dabb6,Lazio
52562a9f449c3dc3d53f5f5b9ed74903,Marche
aba1721a889e04decc910aa13b768ef4,Lazio
5151aea44289d6c6b090ee31c2132508,Lazio
3c03b12bab54d8b37d79d914bfdb1aa0,Piemonte
cc3d14116804f7209f3884f6367f1152,Liguria
1caf283236cd69af44cbc09a0a1e7d32,Piemonte
8ab42aa58097fd4668d60cc648225d5f,Basilicata
2be17df1c49978426251562096c3cc09,Abruzzo
29fe9f200d3fa0c668d2aa1ec7e08dfb,Abruzzo
5debea795b07621e1f90532e18f96145,Liguria
afe0067131b73e40875c9b6c10bd2e21,Toscana
b1204cfda1d4948679db3cfc0d3cb95c,Lazio
8bb48dc19fccaa8613b6229bf7f452a2,Lazio
ec4608a1f76453166bb312b2968aeaf4,Lazio
15cd6eefe58588619aaed41dfa6621b1,Toscana
4e0d109ccfba9a1151c103049880c857,Piemonte
670c26e0f1bf8d0576271d5cfaec6d2b,Liguria
4b39558c138930b9e5489c93b6df5fe3,Sicilia
2089a6d640999f9b9141ac719b2af596,Lazio
acf974e4d5950ad143a247471b831eb9,Sardegna
b8d890108a7a80e4f5d59eea9f362438,Liguria
daeb5653dd96c1b11860f72209795012,Toscana
ebd2d60905fb58271facef5596b620d3,Lazio
02ecc2a19303f05e59ce133fd923fff7,Lazio
3c3017960b2dbd72711a61f0400aab8f,Abruzzo
35857757f553273b1056c1cabdace7fb,Lazio
5160d23075764e18e07c1f4a87fad743,Lazio
93dc87703c046b603023e75222018b45,Toscana
96804ea39d96eb908e7c3afdb671bb9e,Toscana
b372ee768ed69e46ca8cdbd267aa7a38,Lazio
17ca9b9e9b9ef8fdb529001b49ebb50f,Toscana
d93919c944be9cff128f6c9cb899eacb,Lazio
a23266650e7c84bb93fbbba502137478,Sardegna
66e0557ecc2b4dbea057e93f215f68d8,Lazio
d3f39f05462b79a4562d35893a28f159,Lazio
3d621842b2ed28e2b474132480edac3c,Lazio
0ed6ce5d87fd9c69eaacaeb778d67235,Lazio
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,Liguria
11bfa66332777660bd0640ee84d47006,Lazio
213b25e6f54661939f11710a6fddb871,Lazio
f262cbc1c910c83959f849465454ddd3,Lazio
8d46553a36e68f95350a200c12f8f2e2,Lazio
e99e927c81e3f51739c94fcdfca9f10f,Toscana
5566627eab3fe93fd6ee08798226101a,Liguria
e21a1e8be4715b0fcfd5385643bc49c4,Abruzzo
8378eb36b6b70c5734e83ad7b8cdc3b7,Abruzzo
3ca08eeb8d5595949fed424bd3677742,Liguria
3f8034bfc6b8b4135534975d49f04c63,Liguria
23ca5f678e0b3ea6c630b30fa8bf51ea,Lazio
ef990a83bbea832f36ebe81376335aa8,Abruzzo
dfc5fb7259bb2b599ca565e6e9448f0f,Lazio
07017df32dc5f2f1d2801e579548d620,Calabria
be8e909810184b9b19e886129149d8e5,Lazio
eb3071b9f0b0ddaa2df5ea130f09f26b,Lazio
a1474fd46fd3430168f7ec202da39408,Lazio
e4ebd3f87bf70440014f07ddda7fbe03,Lazio
e5475dcab1e07b63d7f6e902d8f5eda8,Lazio
376a891762bbdecbc02b4b6adec3fdda,Basilicata
57c764b4a836300be881e2ff86e449f9,Lazio
b8bc237ba3788b23da09c0f1f3a3288c,Abruzzo
ccf8813e5a7d6c84d865cd38bfc2b130,Lazio
edd066cd02126d7800f9b66e980e9931,Trentino Alto Adige
b6d44737c043328708f6749c2dbe50bd,Lazio
c3ee2331a724e6fc02c4b698b57a73f3,Lazio
c8417879a15366a17c30af34c798c332,Lazio
8603f0038fe0e52fedd3382d266723de,Abruzzo
f4db9b37944bcb8873e6b456ee190bbf,Lazio
52d76513f0c4d97f3b99570e2c94ee31,Sardegna
08061dc0fc165ed41288cc7acde738ee,Lazio
ab9db4cf53b08b828b64dccaafc2d9f0,Sardegna
c7c7b2682c648339a0e9846bb1023a39,Lazio
1fe61aa5494bd3ae92a2c13e067c810f,Abruzzo
13d058e4eeac2ce8217660b2f8a05812,Lazio
4f40d2ed38d1cc945364a7cd202a82c7,Lazio
3c4e0452bff7a2a788179488d3d77032,Liguria
8b8cfc8305aa441e4239358c9f6f2485,Liguria
fffd5413c0700ac820c7069d66d98c89,Lazio
09883d9ab71c8fe8a9bfc7fc3075b07e,Lazio
31da954dc0855f2495c6310f70a2f931,Lazio
ae8bfdbf1c2a2a2dee92d799db0a31c6,Liguria
78ef7e885d17f35e2382a47aae8b8cce,Sardegna
2745f798279e0ed033addcc1474776d7,Lazio
3faf68a3b0af94b10bac70d86077be49,Lazio
cee48807215b30a12ca2ca10ffb5f250,Lazio
eddd1991bd6d9309995a480c39b95137,Liguria
7a2d2949aea47fab95fd98d6c9f618b1,Liguria
b2ac621f0d0322434d04a12b078b9369,Liguria
76d336555bb25f3165d2f0d6da719c40,Lazio
f2336e113377dd21c744d9c4fc8293a9,Lazio
8a40ae794fa3f9892cee24bd5af0488b,Liguria
2a261b5b644fa05f4f2700eb93544f2c,Lazio
f0b47fbbc6dee9aafe415a6e33051b3f,Lazio
a3dd39f583bc80bd8c5901c95878921e,Friuli Venezia Giulia
2e1a7d075abe038c1b2743005fe42ff1,Lazio
65a7c0788e4d632ccb5e1b594b87f0bb,Lazio
406822777a0b9eb5c50e442dd4cd3ec5,Lazio
a70e9066dbfd10b6b97a3f54a1356762,Liguria
e81e1f9c3e762e620f3fb60a51499e16,Abruzzo
81ed90f07c0bacb7594940ba2ef676aa,Toscana
4e8dacf3d38f281ae26c3e0321d92d88,Lazio
28ea411b354f14b1a494be4e79f0ce02,Lazio
31344c16881c08a8a72c6d2eb29918c1,Toscana
3f995f07c49d0d55a99d5c54957f7d81,Lazio
6c12e40690c335dbc2f68a4134d30dc1,Liguria
b57e8460909fa137df7951b4a3b5ea84,Sardegna
d5c530f4884a75ae0dba9c148718d278,Toscana
5882f40daf39bc2a465e0cb453ddc222,Lazio
2a61c271b1ac763450d846849783e922,Lazio
e6a69c4a27dfdd98ffe5aa757ad744bc,Lazio
a9ae440659f48b7849df83e82734150b,Lazio
b6dc74ed30f124f95227bed4e43a3bed,Liguria
8bd0e3abda539b9479c4b44a691be1ec,Sardegna
128f9bfbe4c7d5185033914b1de3d39a,Lazio
78a4d36f65a019172c6154468831a69f,Lazio
2a7dc43cecabf23403078e2188437d1d,Lazio
8a87611c08849ffeeccab52aa798b6c7,Liguria
28fb0829fd777877cdc350d25cb5bd5b,Lazio
6481e96574816ead57975da2c0f6d80d,Lazio
01ed254b9ff8407dfb9d99ba1e17d923,Lazio
750303a20e9c56b2a6bc45cdce0b897d,Basilicata
bc2ac6b95e1accce9858528ee566c17e,Lazio
c6a7539d424a8402232c2228d7a03c5e,Lazio
a6bd7d1ccdac48c6b33b28596b7eb122,Calabria
5b51032eddd242adc84c38acab88f23d,Toscana
080102cd0a76b09e0dcf55fcacc60e05,Toscana
8f54d64f28a993550aa7943f12572959,Toscana
10076e5788b8ee532724bcd460baf762,Lazio
5b925e1d006e9476d738aa200751b73b,Lazio
f19516b9ff26bfeb091b30108db4ddbd,Lazio
07bf9669d84d1f11be443a9dd938f698,Lazio
3db66a856d18a9cba7c9241fc5221c50,Toscana
79ee721b6f766066a80264402548d359,Lazio
9add47bf45ce8e8c7db6b9cf670b1e09,Liguria
c2bda99904207edd1834f03e0022b007,Lazio
5b8154610ebb21fb90eb587365e673df,Lazio
10ff823eda2b032e2c93d17a7d294736,Lazio
c24173065483e421f9e5e7f599de101d,Lazio
8bd0f31cf0a614c658f6763bd02dea69,Lazio
ce7d1888639e6fb06b2749cbfdac1ff7,Toscana
9d7a1d34a5052409006425275ba1c2b4,Lazio
f9244d45189d3a3605499abddeade7d5,Lazio
61b893c57e33626afb104d4112b1be76,Toscana
a1544b9ea0b2390e020537d4daa89049,Lazio
51ed72984a04e5dd35c2b27e77179038,Lazio
a478c7961d6a992065b24e63b366f90b,Abruzzo
d379f449f2a3b271bc01c0782020f705,Toscana
f44b6f775a2b390380e0e30b5c9d3eee,Lazio
71039d19d4303bf9054d69e9a9236699,Lazio
26d8a1c7c75d513045798992ead43aa2,Liguria
b1aaae6b66ad3c40f54b389d7ea4bee0,Lazio
fd312b6bf05efac6c3772d5b52205d8a,Lazio
4e17c65a516f69d023a2ae78b84f28d6,Lazio
f214d28e8d8e3ef068748498ccc2f813,Lazio
83b08de96980757220871b31bf6cffca,Piemonte
6ee85be3693ed79a8e80718743d80655,Lazio
6b9b80d53ba3676eafe60268a810b5a1,Lazio
054694fa03fe82cec4b7551487331d74,Lazio
f435898e493ba0356019a0b1cb8b55b1,Liguria
7994081388d55b9cf976c050653dd359,Lazio
ed4311e67debd72b8610a5347a743087,Lazio
fe49ee029e61e789a1f3a5525f57ba8d,Lazio
72c73be2b085b9d57650dd53eb2004c9,Lazio
5721089ba9214e80074f27d5a03fc0eb,Lazio
77dcbb67ccb3659bd58eaf5661560a30,Sardegna
8f2b51a30523cdecddc2f179f351c7d6,Lazio
49e7217cfe4e427191c378ec626d8737,Toscana
2d50d6282f8aa2257819a77bfaa0efe0,Lazio
25e47381a6c510ddeb36084e33b89f0c,Lazio
23ff42c4bf1f8f16cddb19d8b972974a,Toscana
4e42581f08e8cfc7c090f930bac4552a,Lazio
f9f68daa2af419d38f745478bcb3da1a,Lazio
d9442042130b7fe579d1295f9f4a248f,Lazio
157c3e4b42f81ac4a44e8b1ca2fe9876,Lazio
744dac408745240a2c2528fb1b6028f3,Liguria
4d8809767a5bafe22909c77951fb6b41,Lazio
76c47a299e4a8fe992316a85865acbe9,Lazio
7c1fea10b5b006671d608b1d7c446ec4,Lazio
d4a5e99e0dd915df64ba55a7fbd583fd,Lazio
9dd59e43f0c9f0553244e8f9c2fb247e,Liguria
02a2272692e13558373c66db98f05e2e,Piemonte
d94ba08b99bedd6a5f6c875ecc4a6fac,Liguria
3bfad056cf05c00dabe2f895925d83b1,Lazio
6d1b9c9579132c87d2703ec38c30f2c5,Liguria
4049512728d969bec69f84088b012416,Toscana
d2f3e277560ed4c6361284429b00f037,Lazio
5b664594895aefb418afaee6d40a9a23,Piemonte
0b18d63d0cd1d723567903fd34a07df2,Lazio
5c853bb56f70f4d14218944bae111d7a,Lazio
9b1ab052f5fca308ba743ac789ebb2e1,Liguria
13074f016982ff2bd6c58ced8682f000,Sardegna
d1a1b40ec554c593a1a99366746289dd,Liguria
05feb94f19d094d4b0f9281f0b1d4c99,Lazio
2493dc3f20131696a0ecdb9948051a8d,Trentino Alto Adige
5ee7fd217d08dfe5d3e2f51f96a12c9a,Lazio
3985a3c45be355a4c57fde108bfabd1c,Sardegna
17908cf9b444ee34047cadd5c0f4a516,Basilicata
0bb738e4d789e63e2267697c42d35a2d,Lazio
bba74270a87732727b5a3b4fd9ac1c39,Toscana
e38db885400cd35c71dfd162f2c1dbcf,Trentino Alto Adige
e06f09ec0a4aca210779cf1cfc63cf19,Lazio
443d880f15cbd3572885e1d44bf2c478,Lazio
ba6b68b55fe8704377a7d43c8e5c0185,Toscana
7e959205cebc10adefcb331f934238a4,Lazio
66fd84ee7528c0c0de85d0f44a73d5ab,Sardegna
5ab05b6d86d417796c69ffd6774ec832,Lazio
b7ed9fb14c8eadb37adb9c45d67ab0fb,Lazio
c6bda72e4dbf5c5866b13cb1810c6d03,Lazio
bd697db56ff8e7c9cd1abeb7f72029b2,Lazio
cfa5ab0e4d3fc212fd0b3410e7081c62,Toscana
bfd938b22bc99bce1ae60dc602889f52,Piemonte
1976a05ecf2996d6ffb7b5430e635fe7,Lazio
d673a59aac7a70d8b01e6902bf090a11,Lazio
11eac105f3f90a9b87b19c89d91e24f3,Lazio
e067ad2c1c0b48758eb1b5228bcf7a68,Lazio
6288c69c4ce638e59925e59193f98b16,Lazio
d8dd176509baa37f359644d082bf7f7b,Lazio
b12cfd255810394b60caef18ae163547,Liguria
0c7f30ae9b147eca07affbef92832a6a,Liguria
fa74b2f3287d296e9fbd2cc80f2d1cf1,Lazio
e9511df20ccd82658a30c37b7fb343af,Lazio
a247197e2e9c19a6a53a6888cb8b660f,Lazio
f8e2c1b59cd4225a3e4fd0d013a76b93,Lazio
e627629ba868740e287800f1a9be81c2,Lazio
d23019c84ffae2d5ef2270367b8605fc,Liguria
14d7985702e72162bbf13b6beb74ab2b,Lazio
ad781527c93d00d89a11eecd9dcad7c1,Lazio
f1ed6bd0a9b11b581f16c851c6a5a527,Sardegna
c1ed9e3daf6154542826a6996af0fb8c,Abruzzo
7ecd59e5e20407131822c1a68ac59c1f,Trentino Alto Adige
b32be1695eb7ec5f10f72d9610a12527,Sardegna
0ef83d7d83ed97cd2a0049ac8be5f88a,Liguria
152ee17e4c8aaf53dac99f3462e4999b,Abruzzo
3d0cd21d41671c46f82cd11176bf7277,Abruzzo
b8630e1121437d41cb08e3c749c2c2e2,Piemonte
977f9f63dd360c2a32ece2f93ad6d306,Lazio
562f8cfc51f265411f487d07e9c40e7f,Toscana
9996ae921c50e8dff411ac69c0b4bb8b,Lazio
bafc5aa11e413978be29040f51342e70,Toscana
